Year,Id,Id2,County,Plant State,Estimate; Total,USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
2011,0500000US17099,17099,LaSalle County,Illinois,113518,IL,17099,422247,LaSalle County,2939990010,33693280,1135.137,13.009,41.343340999999995,-88.885931
2011,0500000US17111,17111,McHenry County,Illinois,308944,IL,17111,1784815,McHenry County,1562336303,19832927,603.221,7.6579999999999995,42.324298,-88.45224499999999
2011,0500000US17113,17113,McLean County,Illinois,170556,IL,17113,1784833,McLean County,3064861155,7562638,1183.35,2.92,40.494559,-88.844539
2011,0500000US17115,17115,Macon County,Illinois,110730,IL,17115,424256,Macon County,1503973502,13409564,580.687,5.1770000000000005,39.860237,-88.961529
2011,0500000US17119,17119,Madison County,Illinois,268459,IL,17119,424258,Madison County,1853742057,64302909,715.7339999999999,24.826999999999998,38.827082,-89.900195
2011,0500000US17143,17143,Peoria County,Illinois,186834,IL,17143,1784920,Peoria County,1603693530,29505061,619.19,11.392000000000001,40.785995,-89.76710600000001
2011,0500000US17161,17161,Rock Island County,Illinois,147556,IL,17161,424282,Rock Island County,1107115474,61715046,427.46,23.828000000000003,41.468404,-90.572203
2011,0500000US17163,17163,St. Clair County,Illinois,270259,IL,17163,1784987,St. Clair County,1703650703,42081592,657.783,16.248,38.470197999999996,-89.928546
2011,0500000US17167,17167,Sangamon County,Illinois,198844,IL,17167,1785010,Sangamon County,2248891494,22577723,868.302,8.717,39.757258,-89.662032
2011,0500000US17179,17179,Tazewell County,Illinois,135661,IL,17179,1785094,Tazewell County,1681105118,22941954,649.078,8.857999999999999,40.508074,-89.51626
2011,0500000US17183,17183,Vermilion County,Illinois,81509,IL,17183,1785114,Vermilion County,2326763526,7534491,898.368,2.909,40.186754,-87.726778
2011,0500000US17197,17197,Will County,Illinois,681545,IL,17197,1785190,Will County,2167652507,31840804,836.935,12.294,41.448474,-87.97845600000001
2011,0500000US17199,17199,Williamson County,Illinois,66622,IL,17199,1785215,Williamson County,1088235237,62630460,420.17,24.182,37.730353,-88.930018
2011,0500000US17201,17201,Winnebago County,Illinois,293993,IL,17201,1785216,Winnebago County,1329745720,15107861,513.418,5.832999999999999,42.337396000000005,-89.16120500000001
2011,0500000US18003,18003,Allen County,Indiana,358327,IN,18003,450402,Allen County,1702454352,6999604,657.321,2.7030000000000003,41.091854999999995,-85.07223
2011,0500000US18005,18005,Bartholomew County,Indiana,77870,IN,18005,451683,Bartholomew County,1053850604,6814131,406.894,2.6310000000000002,39.205843,-85.897999
2011,0500000US18019,18019,Clark County,Indiana,111570,IN,18019,450340,Clark County,965626431,9244302,372.83,3.569,38.476217,-85.711122
2011,0500000US18035,18035,Delaware County,Indiana,117660,IN,18035,450347,Delaware County,1015607268,9792758,392.12800000000004,3.781,40.227543,-85.399262
2011,0500000US18039,18039,Elkhart County,Indiana,198941,IN,18039,450348,Elkhart County,1199614703,12423390,463.17400000000004,4.797,41.600693,-85.863986
2011,0500000US18043,18043,Floyd County,Indiana,74989,IN,18043,450350,Floyd County,383288306,2645487,147.988,1.021,38.317935999999996,-85.911474
2011,0500000US18053,18053,Grant County,Indiana,69793,IN,18053,450355,Grant County,1072452767,2133507,414.07599999999996,0.8240000000000001,40.515758,-85.654946
2011,0500000US18057,18057,Hamilton County,Indiana,282810,IN,18057,450356,Hamilton County,1021268168,21038494,394.314,8.123,40.053646,-86.021726
2011,0500000US18059,18059,Hancock County,Indiana,70529,IN,18059,450357,Hancock County,792580867,2610512,306.017,1.008,39.82253,-85.773162
2011,0500000US18063,18063,Hendricks County,Indiana,147979,IN,18063,450358,Hendricks County,1053849184,4880845,406.89300000000003,1.885,39.768963,-86.509908
2011,0500000US18067,18067,Howard County,Indiana,82800,IN,18067,450360,Howard County,758858971,2394185,292.997,0.924,40.483537,-86.114118
2011,0500000US18081,18081,Johnson County,Indiana,141656,IN,18081,450365,Johnson County,829909418,3525572,320.43,1.361,39.495986,-86.0946
2011,0500000US18085,18085,Kosciusko County,Indiana,77336,IN,18085,450367,Kosciusko County,1376372907,59498372,531.4209999999999,22.971999999999998,41.244293,-85.861575
2011,0500000US18089,18089,Lake County,Indiana,495558,IN,18089,450495,Lake County,1292514974,330463488,499.043,127.59299999999999,41.472246999999996,-87.374337
2011,0500000US18091,18091,LaPorte County,Indiana,111374,IN,18091,450507,LaPorte County,1549659085,38675577,598.327,14.933,41.549013,-86.744739
2011,0500000US18095,18095,Madison County,Indiana,131235,IN,18095,450370,Madison County,1170457650,2559342,451.916,0.988,40.166203,-85.722454
2011,0500000US18097,18097,Marion County,Indiana,911296,IN,18097,450371,Marion County,1026600417,17191063,396.37300000000005,6.638,39.782976,-86.13579399999999
2011,0500000US18105,18105,Monroe County,Indiana,139799,IN,18105,451680,Monroe County,1021811758,43504254,394.524,16.797,39.160751,-86.523325
2011,0500000US18109,18109,Morgan County,Indiana,69464,IN,18109,450375,Morgan County,1046324518,14089948,403.98800000000006,5.44,39.482646,-86.447457
2011,0500000US18127,18127,Porter County,Indiana,165537,IN,18127,450382,Porter County,1082777927,268632959,418.06300000000005,103.72,41.509916,-87.071313
2011,0500000US18141,18141,St. Joseph County,Indiana,266700,IN,18141,452855,St. Joseph County,1185912671,9070408,457.88300000000004,3.502,41.617699,-86.288159
2011,0500000US18157,18157,Tippecanoe County,Indiana,174724,IN,18157,450393,Tippecanoe County,1294484149,8910176,499.80300000000005,3.44,40.38913,-86.893555
2011,0500000US18163,18163,Vanderburgh County,Indiana,180305,IN,18163,450396,Vanderburgh County,604741974,7352001,233.49200000000002,2.839,38.020070000000004,-87.586166
2011,0500000US18167,18167,Vigo County,Indiana,108182,IN,18167,450398,Vigo County,1044993096,18068475,403.474,6.976,39.429142999999996,-87.390375
2011,0500000US18177,18177,Wayne County,Indiana,68643,IN,18177,450336,Wayne County,1040508997,6732251,401.74300000000005,2.5989999999999998,39.863091,-85.00673499999999
2011,0500000US19013,19013,Black Hawk County,Iowa,131549,IA,19013,465196,Black Hawk County,1465331814,17900142,565.768,6.9110000000000005,42.471540999999995,-92.308033
2011,0500000US19049,19049,Dallas County,Iowa,69444,IA,19049,465213,Dallas County,1524025934,8466442,588.43,3.2689999999999997,41.685321,-94.040707
2011,0500000US19061,19061,Dubuque County,Iowa,94648,IA,19061,465219,Dubuque County,1575488097,21138791,608.299,8.162,42.463481,-90.878771
2011,0500000US19103,19103,Johnson County,Iowa,133038,IA,19103,465240,Johnson County,1590355508,23595209,614.04,9.11,41.668737,-91.588813
2011,0500000US19113,19113,Linn County,Iowa,213875,IA,19113,465245,Linn County,1856718344,19740334,716.883,7.622000000000001,42.077951,-91.597674
2011,0500000US19153,19153,Polk County,Iowa,437399,IA,19153,465265,Polk County,1485563114,46504048,573.5790000000001,17.955,41.684816,-93.56897099999999
2011,0500000US19155,19155,Pottawattamie County,Iowa,93518,IA,19155,465266,Pottawattamie County,2461943632,22221146,950.562,8.58,41.340184,-95.544905
2011,0500000US19163,19163,Scott County,Iowa,167095,IA,19163,465270,Scott County,1186445449,26214593,458.089,10.122,41.642078999999995,-90.622289
2011,0500000US19169,19169,Story County,Iowa,89663,IA,19169,465273,Story County,1483235260,2509634,572.68,0.9690000000000001,42.037538,-93.466093
2011,0500000US19193,19193,Woodbury County,Iowa,102509,IA,19193,465285,Woodbury County,2260791000,12793693,872.8960000000001,4.94,42.39322,-96.053296
2011,0500000US20015,20015,Butler County,Kansas,65817,KS,20015,484977,Butler County,3703340014,43150097,1429.868,16.66,37.773649,-96.83884
2011,0500000US20045,20045,Douglas County,Kansas,112211,KS,20045,484992,Douglas County,1180720703,48581683,455.879,18.757,38.896415000000005,-95.29094599999999
2011,0500000US20091,20091,Johnson County,Kansas,552991,KS,20091,485010,Johnson County,1226234393,16691945,473.452,6.445,38.883907,-94.82233000000001
2011,0500000US20103,20103,Leavenworth County,Kansas,75527,KS,20103,485016,Leavenworth County,1198762670,15869351,462.845,6.127000000000001,39.189510999999996,-95.038977
2011,0500000US20161,20161,Riley County,Kansas,72997,KS,20161,485044,Riley County,1579317982,31537411,609.778,12.177,39.291211,-96.727489
2011,0500000US20173,20173,Sedgwick County,Kansas,501076,KS,20173,485049,Sedgwick County,2583572692,30038008,997.523,11.597999999999999,37.681045000000005,-97.461054
2011,0500000US20177,20177,Shawnee County,Kansas,178941,KS,20177,485051,Shawnee County,1409000695,30325984,544.018,11.709000000000001,39.041805,-95.755664
2011,0500000US20209,20209,Wyandotte County,Kansas,158224,KS,20209,485065,Wyandotte County,392647715,11890108,151.602,4.591,39.115384000000006,-94.763087
2011,0500000US21015,21015,Boone County,Kentucky,121737,KY,21015,516854,Boone County,637462183,26777115,246.12599999999998,10.339,38.974595,-84.731431
2011,0500000US21029,21029,Bullitt County,Kentucky,75109,KY,21029,516861,Bullitt County,769295034,8386208,297.026,3.238,37.969928,-85.702641
2011,0500000US21037,21037,Campbell County,Kentucky,90940,KY,21037,516865,Campbell County,391914324,20981940,151.319,8.101,38.946981,-84.379583
2011,0500000US21047,21047,Christian County,Kentucky,73591,KY,21047,516870,Christian County,1858332177,16928286,717.5060000000001,6.5360000000000005,36.892059,-87.492986
2011,0500000US21059,21059,Daviess County,Kentucky,97234,KY,21059,516876,Daviess County,1187163563,47158146,458.366,18.208,37.731671,-87.08713900000001
2011,0500000US21067,21067,Fayette County,Kentucky,301569,KY,21067,516880,Fayette County,734657049,4922243,283.653,1.9,38.040676,-84.458274
2011,0500000US21093,21093,Hardin County,Kentucky,107456,KY,21093,516893,Hardin County,1614335125,17702152,623.298,6.835,37.695836,-85.963183
2011,0500000US21111,21111,Jefferson County,Kentucky,746906,KY,21111,516902,Jefferson County,985372730,44620445,380.455,17.227999999999998,38.189532,-85.657624
2011,0500000US21117,21117,Kenton County,Kentucky,160406,KY,21117,516905,Kenton County,415052358,10603975,160.253,4.093999999999999,38.930503,-84.533438
2011,0500000US21145,21145,McCracken County,Kentucky,65864,KY,21145,516925,McCracken County,644250942,50306574,248.747,19.423,37.053683,-88.712366
2011,0500000US21151,21151,Madison County,Kentucky,84188,KY,21151,516919,Madison County,1132604735,15425716,437.301,5.956,37.723592,-84.27699799999999
2011,0500000US21195,21195,Pike County,Kentucky,64904,KY,21195,516944,Pike County,2037848118,4756854,786.818,1.837,37.486031,-82.410913
2011,0500000US21227,21227,Warren County,Kentucky,115517,KY,21227,516960,Warren County,1402743751,15441365,541.602,5.962000000000001,36.995634,-86.423579
2011,0500000US22005,22005,Ascension Parish,Louisiana,109985,LA,22005,558403,Ascension Parish,751029431,33194722,289.974,12.817,30.206444,-90.912502
2011,0500000US22015,22015,Bossier Parish,Louisiana,119732,LA,22015,558453,Bossier Parish,2176181456,70514387,840.2280000000001,27.226,32.695851,-93.616132
2011,0500000US22017,22017,Caddo Parish,Louisiana,257051,LA,22017,558458,Caddo Parish,2275354742,150399603,878.5189999999999,58.07,32.577195,-93.882423
2011,0500000US22019,22019,Calcasieu Parish,Louisiana,194092,LA,22019,558468,Calcasieu Parish,2754925000,79222012,1063.683,30.588,30.229559000000002,-93.35801500000001
2011,0500000US22033,22033,East Baton Rouge Parish,Louisiana,441438,LA,22033,558530,East Baton Rouge Parish,1179346048,38556751,455.348,14.887,30.543983,-91.09316700000001
2011,0500000US22045,22045,Iberia Parish,Louisiana,73400,LA,22045,558576,Iberia Parish,1486941068,1182115462,574.111,456.417,29.606013,-91.842706
2011,0500000US22051,22051,Jefferson Parish,Louisiana,432640,LA,22051,558027,Jefferson Parish,765682141,897184732,295.632,346.405,29.5033,-90.036231
2011,0500000US22055,22055,Lafayette Parish,Louisiana,224390,LA,22055,558059,Lafayette Parish,696045251,1204114,268.745,0.465,30.206507000000002,-92.06416999999999
2011,0500000US22057,22057,Lafourche Parish,Louisiana,96666,LA,22057,558065,Lafourche Parish,2766822935,1037697180,1068.276,400.657,29.491992,-90.394849
2011,0500000US22063,22063,Livingston Parish,Louisiana,130251,LA,22063,558083,Livingston Parish,1678747394,112119238,648.168,43.288999999999994,30.440419,-90.727474
2011,0500000US22071,22071,Orleans Parish,Louisiana,360740,LA,22071,558113,Orleans Parish,438792720,467306395,169.419,180.428,30.053420000000003,-89.934502
2011,0500000US22073,22073,Ouachita Parish,Louisiana,154919,LA,22073,558114,Ouachita Parish,1580931662,55294552,610.401,21.349,32.477664000000004,-92.154848
2011,0500000US22079,22079,Rapides Parish,Louisiana,132374,LA,22079,559460,Rapides Parish,3413632520,113043213,1318.011,43.646,31.193203999999998,-92.535953
2011,0500000US22097,22097,St. Landry Parish,Louisiana,83552,LA,22097,1629479,St. Landry Parish,2392904510,39047412,923.9060000000001,15.075999999999999,30.583440999999997,-91.989274
2011,0500000US22103,22103,St. Tammany Parish,Louisiana,236785,LA,22103,1629503,St. Tammany Parish,2190289201,647245544,845.675,249.903,30.410021999999998,-89.951962
2011,0500000US22105,22105,Tangipahoa Parish,Louisiana,122571,LA,22105,559500,Tangipahoa Parish,2049504791,136674364,791.318,52.77,30.621579999999998,-90.406633
2011,0500000US22109,22109,Terrebonne Parish,Louisiana,111917,LA,22109,559517,Terrebonne Parish,3190255110,2202158274,1231.764,850.258,29.33413,-90.843674
2011,0500000US23001,23001,Androscoggin County,Maine,107398,ME,23001,581286,Androscoggin County,1211937419,75599699,467.93199999999996,29.189,44.167681,-70.207435
2011,0500000US23003,23003,Aroostook County,Maine,71482,ME,23003,581287,Aroostook County,17278047428,405253178,6671.092,156.469,46.727082,-68.649426
2011,0500000US23005,23005,Cumberland County,Maine,282401,ME,23005,581288,Cumberland County,2164390945,988822127,835.676,381.786,43.808347999999995,-70.330375
2011,0500000US23011,23011,Kennebec County,Maine,121935,ME,23011,581291,Kennebec County,2246806175,216724439,867.497,83.678,44.417012,-69.765764
2011,0500000US23019,23019,Penobscot County,Maine,153786,ME,23019,581295,Penobscot County,8799074164,413603851,3397.342,159.69299999999998,45.409279,-68.666598
2011,0500000US23031,23031,York County,Maine,198199,ME,23031,581301,York County,2566086356,722457634,990.7719999999999,278.942,43.426019000000004,-70.668425
2011,0500000US24001,24001,Allegany County,Maryland,74692,MD,24001,1713506,Allegany County,1098572104,14940164,424.161,5.768,39.612313,-78.70310400000001
2011,0500000US24003,24003,Anne Arundel County,Maryland,544403,MD,24003,1710958,Anne Arundel County,1074549020,447837723,414.88599999999997,172.91099999999997,38.993579,-76.560484
2011,0500000US24005,24005,Baltimore County,Maryland,809941,MD,24005,1695314,Baltimore County,1549750692,215989606,598.362,83.39399999999999,39.443166999999995,-76.616569
2011,0500000US24009,24009,Calvert County,Maryland,89256,MD,24009,1676636,Calvert County,552134151,341605063,213.18,131.894,38.52261,-76.529494
2011,0500000US24013,24013,Carroll County,Maryland,167288,MD,24013,1696228,Carroll County,1159279157,13186232,447.6,5.091,39.563318,-77.015353
2011,0500000US24015,24015,Cecil County,Maryland,101694,MD,24015,596115,Cecil County,896861126,185332636,346.28,71.557,39.562354,-75.941585
2011,0500000US24017,24017,Charles County,Maryland,149130,MD,24017,1676992,Charles County,1185653700,479519793,457.783,185.144,38.472853,-77.015427
2011,0500000US24021,24021,Frederick County,Maryland,236745,MD,24021,1711211,Frederick County,1710554388,18041931,660.449,6.966,39.470428999999996,-77.397624
2011,0500000US24025,24025,Harford County,Maryland,246489,MD,24025,1698178,Harford County,1132091443,231907633,437.103,89.54,39.537428999999996,-76.299789
2011,0500000US24027,24027,Howard County,Maryland,293142,MD,24027,1709077,Howard County,649942749,6345542,250.94400000000002,2.45,39.252264000000004,-76.924406
2011,0500000US24031,24031,Montgomery County,Maryland,989794,MD,24031,1712500,Montgomery County,1276634446,36245371,492.911,13.994000000000002,39.137381,-77.203063
2011,0500000US24033,24033,Prince George's County,Maryland,871233,MD,24033,1714670,Prince George's County,1250211154,41768855,482.709,16.127,38.82588,-76.847272
